Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
10/1/2018 13:04:13, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 13:06:43, 2, Forward, 39, 51, 41, Automatic
10/1/2018 13:08:13, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 13:10:43, 3, Forward, 42, 48, 44, Automatic
10/1/2018 13:12:13, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 13:14:43, 4, Forward, 44, 46, 46, Automatic
10/1/2018 13:16:13, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 13:18:43, 5, Forward, 49, 41, 51, Automatic
10/1/2018 13:20:13, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 13:22:43, 6, Forward, 51, 39, 53, Automatic
10/1/2018 13:24:13, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 13:26:43, 7, Forward, 54, 36, 57, Automatic
10/1/2018 13:28:13, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 13:30:43, 8, Forward, 65, 25, 67, Automatic
10/1/2018 13:32:13, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 13:34:43, 9, Forward, 70, 20, 72, Automatic
10/1/2018 13:36:13, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 13:38:43, 10, Forward, 30, 60, 32, Automatic
10/1/2018 13:40:13, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 13:42:43, 1, Forward, 35, 55, 37, Automatic
10/1/2018 13:44:13, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 13:46:43, 2, Forward, 39, 51, 41, Automatic
10/1/2018 13:48:13, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 13:50:43, 3, Forward, 42, 48, 44, Automatic
10/1/2018 13:52:13, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 13:54:43, 4, Forward, 44, 46, 46, Automatic
10/1/2018 13:56:13, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 13:58:43, 5, Forward, 49, 41, 51, Automatic
10/1/2018 14:00:13, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 14:02:43, 6, Forward, 51, 39, 53, Automatic
10/1/2018 14:04:13, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 14:06:43, 7, Forward, 54, 36, 57, Automatic
10/1/2018 14:08:13, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 14:10:43, 8, Forward, 65, 25, 67, Automatic
10/1/2018 14:12:13, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 14:14:43, 9, Forward, 70, 20, 72, Automatic
10/1/2018 14:16:13, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 14:18:43, 10, Forward, 30, 60, 32, Automatic
10/1/2018 14:20:13, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 14:22:43, 1, Forward, 35, 55, 37, Automatic
10/1/2018 14:24:13, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 14:26:43, 2, Forward, 39, 51, 41, Automatic
10/1/2018 14:28:13, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 14:30:43, 3, Forward, 42, 48, 44, Automatic
10/1/2018 14:32:13, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 14:34:43, 4, Forward, 44, 46, 46, Automatic
