Reservoir,Site,DateTime,Depth_m,TFe_mgL,TMn_mgL,SFe_mgL,SMn_mgL,Flag_DateTime,Flag_TFe,Flag_TMn,Flag_SFe,Flag_SMn
BVR,50,2019-07-18 12:00:00,0.1,0.499,0.017,0.17,0.001,1,0,0,0,3
BVR,50,2019-07-18 12:00:00,3,0.49,0.019,0.087,0.003,1,0,0,0,0
BVR,50,2019-07-18 12:00:00,6,0.462,0.275,0.06,0.316,1,0,0,0,0
BVR,50,2019-07-18 12:00:00,9,13.413,1.368,12.996,1.373,1,0,0,0,0
BVR,50,2019-07-18 12:00:00,11,22.843,1.578,21.979,1.544,1,0,0,0,0
FCR,50,2019-07-22 12:00:00,0.1,0.53,0.022,0.298,0.009,1,0,0,0,0
FCR,50,2019-07-22 12:00:00,1.6,0.508,0.019,0.283,0.002,1,0,0,0,0
FCR,50,2019-07-22 12:00:00,3.8,0.358,0.018,0.098,0.002,1,0,0,0,0
FCR,50,2019-07-22 12:00:00,5,1.039,0.436,0.011,0.35,1,0,0,0,0
FCR,50,2019-07-22 12:00:00,6.2,2.098,1.008,0.009,0.857,1,0,0,0,0
FCR,50,2019-07-22 12:00:00,8,3.882,1.568,0.044,1.572,1,0,0,0,0
FCR,50,2019-07-22 12:00:00,9,5.681,1.744,0.185,0.027,1,0,0,0,0
FCR,100,2019-07-22 12:00:00,0.1,5.816,1.816,0.013,0.001,1,0,0,0,0
FCR,200,2019-07-22 12:00:00,0.1,1.852,0.07,0.541,0.064,1,0,0,0,0
BVR,50,2019-07-25 12:00:00,0.1,0.595,0.023,0.134,0.003,1,0,0,0,0
BVR,50,2019-07-25 12:00:00,3,0.56,0.027,0.147,0.005,1,0,0,0,0
BVR,50,2019-07-25 12:00:00,6,0.478,0.189,0.037,0.164,1,0,0,0,0
BVR,50,2019-07-25 12:00:00,9,14.116,1.405,13.882,1.397,1,0,0,0,0
BVR,50,2019-07-25 12:00:00,11,27.453,1.647,21.156,1.572,1,0,0,0,0
FCR,50,2019-07-29 12:00:00,0.1,0.622,0.02,0.394,0.001,1,0,0,0,3
FCR,50,2019-07-29 12:00:00,1.6,0.614,0.021,0.37,0.001,1,0,0,0,3
FCR,50,2019-07-29 12:00:00,3.8,0.394,0.04,0.149,0.006,1,0,0,0,0
FCR,50,2019-07-29 12:00:00,5,0.848,0.363,0.142,0.303,1,0,0,0,0
FCR,50,2019-07-29 12:00:00,6.2,1.728,0.931,0.138,0.817,1,0,0,0,0
FCR,50,2019-07-29 12:00:00,8,2.494,1.331,0.149,1.182,1,0,0,0,0
FCR,50,2019-07-29 12:00:00,9,10.253,3.026,12.999,3.618,1,0,0,0,0
FCR,100,2019-07-29 12:00:00,0.1,0.265,0.025,0.199,0.001,1,0,0,0,3
FCR,200,2019-07-29 12:00:00,0.1,1.797,0.049,0.428,0.044,1,0,0,0,0
BVR,50,2019-08-01 12:00:00,0.1,0.516,0.02,0.153,0.001,1,0,0,0,3
BVR,50,2019-08-01 12:00:00,3,0.473,0.023,0.157,0.005,1,0,0,0,0
BVR,50,2019-08-01 12:00:00,6,0.731,0.746,0.062,0.718,1,0,0,0,0
BVR,50,2019-08-01 12:00:00,9,10.594,1.486,10.379,1.501,1,0,0,0,0
BVR,50,2019-08-01 12:00:00,11,20.129,1.747,19.975,1.731,1,0,0,0,0
FCR,50,2019-08-05 12:00:00,0.1,0.632,0.018,0.455,0.003,1,0,0,0,0
FCR,50,2019-08-05 12:00:00,1.6,0.635,0.019,0.445,0.004,1,0,0,0,0
FCR,50,2019-08-05 12:00:00,3.8,0.603,0.061,0.11,0.021,1,0,0,0,0
FCR,50,2019-08-05 12:00:00,5,1.678,0.926,0.042,0.836,1,0,0,0,0
FCR,50,2019-08-05 12:00:00,6.2,3.658,1.685,0.859,1.465,1,0,0,0,0
FCR,50,2019-08-05 12:00:00,8,3.201,1.74,0.625,1.684,1,0,0,0,0
FCR,50,2019-08-05 12:00:00,9,12.006,3.331,10.124,3.257,1,0,0,0,0
FCR,100,2019-08-05 12:00:00,0.1,0.234,0.021,0.055,0.001,1,0,0,0,3
FCR,200,2019-08-05 12:00:00,0.1,1.642,0.061,0.48,0.058,1,0,0,0,0
BVR,50,2019-08-08 12:00:00,0.1,0.467,0.036,0.092,0.001,1,0,0,0,3
BVR,50,2019-08-08 12:00:00,3,0.437,0.029,0.145,0.001,1,0,0,0,3
BVR,50,2019-08-08 12:00:00,6,0.695,0.791,0.065,0.753,1,0,0,0,0
BVR,50,2019-08-08 12:00:00,9,19.693,1.84,18.172,1.815,1,0,0,0,0
BVR,50,2019-08-08 12:00:00,11,23.081,1.809,21.977,1.784,1,0,0,0,0
FCR,50,2019-08-12 12:00:00,0.1,0.641,0.015,0.445,0.004,1,0,0,0,0
FCR,50,2019-08-12 12:00:00,1.6,0.65,0.017,0.437,0.004,1,0,0,0,0
FCR,50,2019-08-12 12:00:00,3.8,0.557,0.062,0.018,0.015,1,0,0,0,0
FCR,50,2019-08-12 12:00:00,5,3.597,1.395,1.465,1.394,1,0,0,0,0
FCR,50,2019-08-12 12:00:00,6.2,2.733,1.046,0.062,1.012,1,0,0,0,0
FCR,50,2019-08-12 12:00:00,8,3.821,1.612,0.042,1.551,1,0,0,0,0
FCR,50,2019-08-12 12:00:00,9,5.198,1.813,0.06,1.56,1,0,0,0,0
FCR,100,2019-08-12 12:00:00,0.1,0.237,0.033,0.018,0.001,1,0,0,0,3
FCR,200,2019-08-12 12:00:00,0.1,1.868,0.068,0.639,0.064,1,0,0,0,0
BVR,50,2019-08-14 12:00:00,0.1,0.493,0.029,0.149,0.001,1,0,0,0,3
BVR,50,2019-08-14 12:00:00,3,0.441,0.029,0.154,0.009,1,0,0,0,0
BVR,50,2019-08-14 12:00:00,6,0.987,0.753,0.056,0.722,1,0,0,0,0
BVR,50,2019-08-14 12:00:00,9,12.406,1.596,11.719,1.596,1,0,0,0,0
BVR,50,2019-08-14 12:00:00,11,21.485,1.736,21.977,1.765,1,0,0,0,0
FCR,50,2019-08-19 12:00:00,0.1,0.602,0.016,0.441,0.004,1,0,0,0,0
FCR,50,2019-08-19 12:00:00,1.6,0.586,0.015,0.427,0.005,1,0,0,0,0
FCR,50,2019-08-19 12:00:00,3.8,1.884,0.242,0.012,0.229,1,0,0,0,0
FCR,50,2019-08-19 12:00:00,5,3.912,1.367,3.205,1.493,1,0,0,0,0
FCR,50,2019-08-19 12:00:00,6.2,3.059,1.047,0.389,1.045,1,0,0,0,0
FCR,50,2019-08-19 12:00:00,8,4.674,1.638,0.154,1.582,1,0,0,0,0
FCR,50,2019-08-19 12:00:00,9,4.343,1.703,0.025,1.622,1,0,0,0,0
FCR,100,2019-08-19 12:00:00,0.1,0.147,0.022,0.004,0.001,1,0,0,3,3
FCR,200,2019-08-19 12:00:00,0.1,1.877,0.068,0.482,0.065,1,0,0,0,0
FCR,50,2019-08-28 12:00:00,0.1,0.662,0.02,0.362,0.008,1,0,0,0,0
FCR,50,2019-08-28 12:00:00,1.6,0.664,0.021,0.431,0.005,1,0,0,0,0
FCR,50,2019-08-28 12:00:00,3.8,1.402,0.222,0.123,0.202,1,0,0,0,0
FCR,50,2019-08-28 12:00:00,5,3.55,0.993,2.458,0.937,1,0,0,0,0
FCR,50,2019-08-28 12:00:00,6.2,2.702,1.397,0.514,1.311,1,0,0,0,0
FCR,50,2019-08-28 12:00:00,8,6.459,1.785,4.39,1.729,1,0,0,0,0
FCR,50,2019-08-28 12:00:00,9,17.062,2.117,15.765,2.089,1,0,0,0,0
FCR,100,2019-08-28 12:00:00,0.1,0.154,0.019,0.03,0.004,1,0,0,0,0
FCR,50,2019-09-02 12:00:00,0.1,0.563,0.023,0.192,0.008,1,0,0,0,0
FCR,50,2019-09-02 12:00:00,1.6,0.576,0.02,0.344,0.002,1,0,0,0,0
FCR,50,2019-09-02 12:00:00,3.8,1.807,0.284,0.107,0.303,1,0,0,0,0
FCR,50,2019-09-02 12:00:00,5,4.893,1.268,3.97,1.27,1,0,0,0,0
FCR,50,2019-09-02 12:00:00,6.2,6.253,1.693,4.977,1.661,1,0,0,0,0
FCR,50,2019-09-02 12:00:00,8,8.762,1.862,9.059,1.867,1,0,0,0,0
FCR,50,2019-09-02 12:00:00,9,28.481,2.464,26.959,2.412,1,0,0,0,0
FCR,100,2019-09-02 12:00:00,0.1,0.201,0.022,0.025,0.001,1,0,0,0,3
FCR,200,2019-09-02 12:00:00,0.1,1.716,0.054,0.136,0.056,1,0,0,0,0
BVR,50,2019-09-04 12:00:00,0.1,0.369,0.021,0.173,0.001,1,0,0,0,3
BVR,50,2019-09-04 12:00:00,3,0.39,0.028,0.127,0.004,1,0,0,0,0
BVR,50,2019-09-04 12:00:00,6,0.781,1.786,0.027,1.76,1,0,0,0,0
BVR,50,2019-09-04 12:00:00,9,25.83,1.891,23.974,1.84,1,0,0,0,0
BVR,50,2019-09-04 12:00:00,11,26.883,1.796,26.63,1.815,1,0,0,0,0
FCR,50,2019-09-11 12:00:00,0.1,0.359,0.024,0.162,0.003,1,0,0,0,0
FCR,50,2019-09-11 12:00:00,1.6,0.395,0.031,0.158,0.001,1,0,0,0,3
FCR,50,2019-09-11 12:00:00,3.8,1.858,0.37,0.022,0.388,1,0,0,0,0
FCR,50,2019-09-11 12:00:00,5,4.83,1.556,2.747,1.589,1,0,0,0,0
FCR,50,2019-09-11 12:00:00,6.2,3.374,1.365,1.124,1.351,1,0,0,0,0
FCR,50,2019-09-11 12:00:00,8,2.941,1.595,0.472,1.573,1,0,0,0,0
FCR,50,2019-09-11 12:00:00,9,2.738,1.702,0.142,1.708,1,0,0,0,0
FCR,100,2019-09-11 12:00:00,0.1,0.141,0.019,0.004,0.001,1,0,0,3,3
BVR,50,2019-09-20 12:00:00,0.1,0.454,0.056,0.082,0.001,1,0,0,0,3
BVR,50,2019-09-20 12:00:00,3,0.462,0.064,0.055,0.007,1,0,0,0,0
BVR,50,2019-09-20 12:00:00,6,2.722,1.968,1.867,1.867,1,0,0,0,0
BVR,50,2019-09-20 12:00:00,9,27.998,1.92,27.434,1.911,1,0,0,0,0
BVR,50,2019-09-20 12:00:00,11,35.629,2.067,34.532,2.06,1,0,0,0,0
FCR,50,2019-09-27 12:00:00,0.1,0.408,0.038,0.118,0.025,1,0,0,0,0
FCR,50,2019-09-27 12:00:00,1.6,0.385,0.031,0.126,0.004,1,0,0,0,0
FCR,50,2019-09-27 12:00:00,3.8,1.286,0.359,0.035,0.517,1,0,0,0,0
FCR,50,2019-09-27 12:00:00,5,6.99,1.412,5.822,1.419,1,0,0,0,0
FCR,50,2019-09-27 12:00:00,6.2,3.114,1.396,0.924,1.372,1,0,0,0,0
FCR,50,2019-09-27 12:00:00,8,3.028,1.829,0.136,1.821,1,0,0,0,0
FCR,50,2019-09-27 12:00:00,9,2.546,1.689,0.258,1.667,1,0,0,0,0
FCR,100,2019-09-27 12:00:00,0.1,0.114,0.014,0.004,0.001,1,0,0,3,3
BVR,50,2019-10-04 12:00:00,0.1,0.507,0.044,0.207,0.001,1,0,0,0,3
BVR,50,2019-10-04 12:00:00,3,0.488,0.036,0.049,0.002,1,0,0,0,0
BVR,50,2019-10-04 12:00:00,6,1.233,1.149,0.588,1.143,1,0,0,0,0
BVR,50,2019-10-04 12:00:00,9,28.342,2.05,24.395,2.014,1,0,0,0,0
BVR,50,2019-10-04 12:00:00,11,34.881,2.149,34.439,2.162,1,0,0,0,0
FCR,50,2019-10-04 12:00:00,0.1,0.402,0.026,0.222,0.012,1,0,0,0,0
FCR,50,2019-10-04 12:00:00,1.6,0.405,0.025,0.238,0.008,1,0,0,0,0
FCR,50,2019-10-04 12:00:00,3.8,1.543,0.426,0.057,0.439,1,0,0,0,0
FCR,50,2019-10-04 12:00:00,5,12.554,1.566,11.355,1.567,1,0,0,0,0
FCR,50,2019-10-04 12:00:00,6.2,4.886,1.2,2.087,1.394,1,0,0,0,0
FCR,50,2019-10-04 12:00:00,8,3.072,1.861,0.052,1.849,1,0,0,0,0
FCR,50,2019-10-04 12:00:00,9,2.804,1.858,0.111,1.851,1,0,0,0,0
FCR,100,2019-10-04 12:00:00,0.1,0.066,0.009,0.037,0.002,1,0,0,0,0
FCR,50,2019-10-11 12:00:00,0.1,0.631,0.08,0.059,0.019,1,0,0,0,0
FCR,50,2019-10-11 12:00:00,1.6,0.581,0.065,0.043,0.005,1,0,0,0,0
FCR,50,2019-10-11 12:00:00,3.8,0.827,0.115,0.161,0.604,1,0,0,0,0
FCR,50,2019-10-11 12:00:00,5,7.338,0.949,6.357,0.932,1,0,0,0,0
FCR,50,2019-10-11 12:00:00,6.2,3.014,1.875,0.104,1.805,1,0,0,0,0
FCR,50,2019-10-11 12:00:00,8,4.273,1.622,1.12,1.672,1,0,0,0,0
FCR,50,2019-10-11 12:00:00,9,2.876,1.863,0.042,1.858,1,0,0,0,0
FCR,100,2019-10-11 12:00:00,0.1,0.092,0.012,0.006,0.001,1,0,0,0,3
FCR,50,2019-10-16 12:00:00,0.1,0.837,0.125,0.046,0.026,1,0,0,0,0
FCR,50,2019-10-16 12:00:00,1.6,0.871,0.128,0.05,0.01,1,0,0,0,0
FCR,50,2019-10-16 12:00:00,3.8,0.884,0.125,0.064,0.013,1,0,0,0,0
FCR,50,2019-10-16 12:00:00,5,6.005,1.407,0.043,0.015,1,0,0,0,0
FCR,50,2019-10-16 12:00:00,6.2,3.999,1.78,0.223,1.766,1,0,0,0,0
FCR,50,2019-10-16 12:00:00,8,3.001,1.58,0.045,1.618,1,0,0,0,0
FCR,50,2019-10-16 12:00:00,9,3.29,1.859,0.082,1.849,1,0,0,0,0
FCR,100,2019-10-16 12:00:00,0.1,0.416,0.05,0.042,0.003,1,0,0,0,0
BVR,50,2019-10-18 12:00:00,0.1,2.026,0.42,0.045,0.357,1,0,0,0,0
BVR,50,2019-10-18 12:00:00,3,2.004,0.417,0.065,0.359,1,0,0,0,0
BVR,50,2019-10-18 12:00:00,6,1.978,0.413,0.065,0.354,1,0,0,0,0
BVR,50,2019-10-18 12:00:00,9,35.824,2.227,35.249,2.217,1,0,0,0,0
BVR,50,2019-10-18 12:00:00,11,,,,,1,1,1,1,1
FCR,50,2019-10-23 12:00:00,0.1,0.515,0.155,0.041,0.084,1,0,0,0,0
FCR,50,2019-10-23 12:00:00,1.6,0.538,0.169,0.044,0.082,1,0,0,0,0
FCR,50,2019-10-23 12:00:00,3.8,0.534,0.164,0.04,0.079,1,0,0,0,0
FCR,50,2019-10-23 12:00:00,5,0.511,0.155,0.028,0.074,1,0,0,0,0
FCR,50,2019-10-23 12:00:00,6.2,1.453,1.049,0.023,1.074,1,0,0,0,0
FCR,50,2019-10-23 12:00:00,8,3.412,1.557,0.02,1.437,1,0,0,0,0
FCR,50,2019-10-23 12:00:00,9,2.26,1.744,0.043,1.698,1,0,0,0,0
FCR,100,2019-10-23 12:00:00,0.1,0.094,0.013,0.022,0.001,1,0,0,0,3
BVR,50,2019-10-28 12:00:00,0.1,1.284,0.279,0.036,0.129,1,0,0,0,0
BVR,50,2019-10-28 12:00:00,3,1.331,0.297,0.087,0.147,1,0,0,0,0
BVR,50,2019-10-28 12:00:00,6,1.495,0.332,0.076,0.19,1,0,0,0,0
BVR,50,2019-10-28 12:00:00,9,22.002,1.694,17.697,1.474,1,0,0,0,0
BVR,50,2019-10-28 12:00:00,11,26.781,1.939,26.46,1.976,1,0,0,0,0
FCR,50,2019-10-30 12:00:00,0.1,0.386,0.127,0.07,0.091,1,0,0,0,0
FCR,50,2019-10-30 12:00:00,1.6,0.397,0.127,0.045,0.083,1,0,0,0,0
FCR,50,2019-10-30 12:00:00,3.8,0.486,0.226,0.032,0.141,1,0,0,0,0
FCR,50,2019-10-30 12:00:00,5,0.789,0.42,0.032,0.42,1,0,0,0,0
FCR,50,2019-10-30 12:00:00,6.2,1.29,0.695,0.02,0.65,1,0,0,0,0
FCR,50,2019-10-30 12:00:00,8,1.409,0.725,0.027,0.658,1,0,0,0,0
FCR,50,2019-10-30 12:00:00,9,1.645,0.785,0.028,0.709,1,0,0,0,0
FCR,100,2019-10-30 12:00:00,0.1,0.173,0.022,0.012,0.001,1,0,0,0,3
FCR,200,2019-10-30 12:00:00,0.1,1.974,0.086,0.532,0.085,1,0,0,0,0
FCR,50,2019-11-08 12:00:00,0.1,0.536,0.252,0.07,0.213,1,0,0,0,0
FCR,50,2019-11-08 12:00:00,1.6,0.531,0.25,0.064,0.211,1,0,0,0,0
FCR,50,2019-11-08 12:00:00,3.8,0.532,0.248,0.056,0.208,1,0,0,0,0
FCR,50,2019-11-08 12:00:00,5,0.541,0.25,0.066,0.21,1,0,0,0,0
FCR,50,2019-11-08 12:00:00,6.2,0.517,0.244,0.05,0.207,1,0,0,0,0
FCR,50,2019-11-08 12:00:00,8,0.528,0.249,0.047,0.208,1,0,0,0,0
FCR,50,2019-11-08 12:00:00,9,0.532,0.247,0.053,0.209,1,0,0,0,0
FCR,100,2019-11-08 12:00:00,0.1,0.049,0.006,0.006,0.001,1,0,0,0,3
BVR,50,2019-11-15 12:00:00,0.1,1.211,0.257,0.257,0.2,1,0,0,0,0
BVR,50,2019-11-15 12:00:00,3,1.193,0.257,0.254,0.202,1,0,0,0,0
BVR,50,2019-11-15 12:00:00,6,1.202,0.257,0.272,0.202,1,0,0,0,0
BVR,50,2019-11-15 12:00:00,9,1.21,0.258,0.187,0.206,1,0,0,0,0
BVR,50,2019-11-15 12:00:00,11,1.226,0.263,0.202,0.207,1,0,0,0,0
FCR,50,2020-01-31 12:00:00,0.1,0.2839,0.0819,0.0375,0.0373,1,0,0,0,0
FCR,50,2020-01-31 12:00:00,1.6,0.2988,0.0819,0.0307,0.0366,1,0,0,0,0
FCR,50,2020-01-31 12:00:00,3.8,0.2967,0.0843,0.0342,0.0361,1,0,0,0,0
FCR,50,2020-01-31 12:00:00,5,0.3089,0.0818,0.0213,0.0369,1,0,0,0,0
FCR,50,2020-01-31 12:00:00,6.2,0.0306,0.0366,0.298,0.0836,1,0,0,0,0
FCR,50,2020-01-31 12:00:00,8,0.3061,0.0882,0.0194,0.0372,1,0,0,0,0
FCR,50,2020-01-31 12:00:00,9,0.2955,0.0836,0.0301,0.0405,1,0,0,0,0
FCR,100,2020-01-31 12:00:00,0.1,0.0204,0.0017,0.0167,0.0003,1,0,0,0,0
FCR,200,2020-01-31 12:00:00,0.1,0.8976,0.0306,0.5012,0.0303,1,0,0,0,0
FCR,50,2020-02-29 12:00:00,0.1,0.319318061,0.036851943,0.070283974,0.021564321,1,0,0,0,0
FCR,50,2020-02-29 12:00:00,1.6,0.308325083,0.036602165,0.102467478,0.021741387,1,0,0,0,0
FCR,50,2020-02-29 12:00:00,3.8,0.313430815,0.036857894,0.103366985,0.021134899,1,0,0,0,0
FCR,50,2020-02-29 12:00:00,5,0.315730676,0.037311311,0.114208121,0.021354706,1,0,0,0,0
FCR,50,2020-02-29 12:00:00,6.2,0.314094847,0.037571449,0.086781893,0.020975104,1,0,0,0,0
FCR,50,2020-02-29 12:00:00,8,0.311587528,0.036585849,0.107299404,0.020896093,1,0,0,0,0
FCR,50,2020-02-29 12:00:00,9,0.347059075,0.038369832,0.088777114,0.022514719,1,0,0,0,0
FCR,100,2020-02-29 12:00:00,0.1,0.045020307,0.003800902,0.005,0.000465771,1,0,0,3,0
FCR,200,2020-02-29 12:00:00,0.1,1.202301478,0.034958627,0.529243481,0.032141439,1,0,0,0,0
FCR,50,2020-03-30 12:00:00,0.1,0.397735574,0.027179792,0.13084027,0.001479459,1,0,0,0,0
FCR,50,2020-03-30 12:00:00,1.6,0.398848774,0.027738989,0.128712443,0.002811703,1,0,0,0,0
FCR,50,2020-03-30 12:00:00,3.8,0.39753939,0.037317511,0.11119184,0.002037172,1,0,0,0,0
FCR,50,2020-03-30 12:00:00,5,0.456611885,0.062885473,0.177819761,0.021348697,1,0,0,0,0
FCR,50,2020-03-30 12:00:00,6.2,0.499138319,0.072648721,0.106494796,0.034449632,1,0,0,0,0
FCR,50,2020-03-30 12:00:00,8,0.736808022,0.122385178,0.297542597,0.081400408,1,0,0,0,0
FCR,50,2020-03-30 12:00:00,9,1.247148486,0.251210791,0.129053962,0.190948895,1,0,0,0,0
BVR,50,2020-03-30 12:00:00,0.1,0.505912245,0.026642684,0.10495932,0.001334254,1,0,0,0,0
BVR,50,2020-03-30 12:00:00,3,0.522717293,0.028272453,0.125646195,0.002403238,1,0,0,0,0
BVR,50,2020-03-30 12:00:00,6,0.609307388,0.061325606,0.198963136,0.00932629,1,0,0,0,0
BVR,50,2020-03-30 12:00:00,9,0.859670624,0.215932521,0.157849671,0.146995438,1,0,0,0,0
BVR,50,2020-03-30 12:00:00,11,0.96867226,0.280065707,0.24838946,0.216717247,1,0,0,0,0
FCR,50,2020-04-10 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-04-10 12:00:00,1.6,0.315454757,0.028722922,0.204007135,0.018395804,1,0,0,0,0
FCR,50,2020-04-10 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-04-10 12:00:00,5,0.530927208,0.051824756,0.078203107,0.009736252,1,0,0,0,0
FCR,50,2020-04-10 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-04-10 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-04-10 12:00:00,9,,,,,1,1,1,1,1
FCR,50,2020-04-13 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-04-13 12:22:00,1.6,0.842167442,0.039362078,0.079422103,0.013573973,0,0,0,0,0
FCR,50,2020-04-13 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-04-13 12:38:00,5,0.551501679,0.033751459,0.057632052,0.004612309,0,0,0,0,0
FCR,50,2020-04-13 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-04-13 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-04-13 13:02:00,9,1.197464249,0.228344807,0.255069312,0.138737748,0,0,0,0,0
FCR,50,2020-04-20 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-04-20 10:04:00,1.6,0.3175,0.0267,0.042977758,0.001758158,0,0,0,0,0
FCR,50,2020-04-20 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-04-20 10:25:00,5,0.406,0.0678,0.04464806,0.032163339,0,0,0,0,0
FCR,50,2020-04-20 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-04-20 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-04-20 10:40:00,9,1.4855,0.4596,0.172443153,0.407246801,0,0,0,0,0
FCR,50,2020-04-27 13:15:00,0.1,0.290411382,0.026103516,0.073430825,0.007683596,0,0,0,0,0
FCR,50,2020-04-27 13:28:00,1.6,0.312130634,0.026550612,0.089721866,0.006310933,0,0,0,0,0
FCR,50,2020-04-27 13:42:00,3.8,0.350205373,0.028093536,0.08867377,0.005800322,0,0,0,0,0
FCR,50,2020-04-27 13:56:00,5,0.471655915,0.07953893,0.097307279,0.05087594,0,0,0,0,0
FCR,50,2020-04-27 14:12:00,6.2,1.211923323,0.267054132,0.122792267,0.22121149,0,0,0,0,0
FCR,50,2020-04-27 14:30:00,8,0.981828198,0.240056077,0.161935178,0.19929707,0,0,0,0,0
FCR,50,2020-04-27 14:41:00,9,1.249633048,0.353736694,0.135249485,0.314598316,0,0,0,0,0
FCR,50,2020-05-04 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-05-04 11:33:00,1.6,0.310950367,0.020656184,0.097167228,0.011021246,0,0,0,0,0
FCR,50,2020-05-04 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-05-04 11:45:00,5,0.96037104,0.178623554,0.131496208,0.156835061,0,0,0,0,0
FCR,50,2020-05-04 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-05-04 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-05-04 11:57:00,9,2.339122923,0.628269999,0.095464737,0.580436441,0,0,0,0,0
FCR,50,2020-05-11 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-05-11 11:21:00,1.6,0.366635383,0.030760361,0.083919213,0.025097178,0,0,0,0,0
FCR,50,2020-05-11 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-05-11 11:45:00,5,1.121233445,0.191786208,0.129976873,0.122557835,0,0,0,0,0
FCR,50,2020-05-11 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-05-11 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-05-11 12:05:00,9,4.706170583,0.866502615,3.379414008,0.797379729,0,0,0,0,0
BVR,50,2020-05-14 12:00:00,0.1,0.23334358,0.039647764,0.149006156,0.031709789,1,0,0,0,0
BVR,50,2020-05-14 12:00:00,3,0.233879392,0.043050671,0.077583795,0.031049335,1,0,0,0,0
BVR,50,2020-05-14 12:00:00,6,0.290364326,0.05967041,0.076196692,0.040615069,1,0,0,0,0
BVR,50,2020-05-14 12:00:00,9,1.632421151,0.552149016,0.043965979,0.651420003,1,0,0,0,0
BVR,50,2020-05-14 12:00:00,11,5.307783597,0.863850392,7.904089351,1.042943917,1,0,0,0,0
FCR,50,2020-05-18 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-05-18 10:45:00,1.6,0.308425751,0.020154506,0.128402109,0.026515145,0,0,0,0,0
FCR,50,2020-05-18 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-05-18 11:15:00,5,1.001586138,0.171205093,0.080792567,0.159760103,0,0,0,0,0
FCR,50,2020-05-18 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-05-18 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-05-18 11:29:00,9,3.421137099,0.6267168,2.962962714,0.624904301,0,0,0,0,0
FCR,50,2020-05-25 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-05-25 12:00:00,1.6,0.440745102,0.029761011,0.077323508,0.021213386,1,0,0,0,0
FCR,50,2020-05-25 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-05-25 12:00:00,5,0.944679087,0.241631007,0.420027095,0.243502325,1,0,0,0,0
FCR,50,2020-05-25 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-05-25 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-05-25 12:00:00,9,4.207959582,0.647550658,4.344562091,0.667173564,1,0,0,0,0
FCR,100,2020-05-25 12:00:00,0.1,0.422378881,0.032529955,0.054804276,0.001116991,1,0,0,0,0
FCR,200,2020-05-25 12:00:00,0.1,1.314626294,0.039758298,0.276406202,0.024867339,1,0,0,0,0
FCR,50,2020-06-03 12:00:00,0.1,,,,,1,1,1,1,1
FCR,50,2020-06-03 12:00:00,1.6,0.395187382,0.022091141,0.060466322,0.002839376,1,0,0,0,0
FCR,50,2020-06-03 12:00:00,3.8,,,,,1,1,1,1,1
FCR,50,2020-06-03 12:00:00,5,0.968498005,0.24969857,0.343194522,0.26088633,1,0,0,0,0
FCR,50,2020-06-03 12:00:00,6.2,,,,,1,1,1,1,1
FCR,50,2020-06-03 12:00:00,8,,,,,1,1,1,1,1
FCR,50,2020-06-03 12:00:00,9,7.33684991,0.821544784,6.761871767,0.803046931,1,0,0,0,0
BVR,50,2020-06-04 12:00:00,0.1,0.201113453,0.029573482,0.092978105,0.027257055,1,0,0,0,0
BVR,50,2020-06-04 12:00:00,3,0.198639986,0.021094207,0.095763062,0.017141333,1,0,0,0,0
BVR,50,2020-06-04 12:00:00,6,0.206800393,0.040605004,0.061109595,0.035614391,1,0,0,0,0
BVR,50,2020-06-04 12:00:00,9,6.460016216,0.971383523,6.228484392,0.958360227,1,0,0,0,0
