"datetime","schmidt.stability"
2020-10-19 09:50:00,2.94297008966996
2020-10-19 10:00:00,2.95924487335049
2020-10-19 10:10:00,2.94304572634255
2020-10-19 10:20:00,2.8213630576428
2020-10-19 10:30:00,2.80757655865427
2020-10-19 10:40:00,2.78716651155026
2020-10-19 10:50:00,2.74009369778648
2020-10-19 11:00:00,2.81825185852061
2020-10-19 11:10:00,2.74221212623863
2020-10-19 11:20:00,2.69130177129095
2020-10-19 11:30:00,2.66757281114133
2020-10-19 11:40:00,2.6052938983447
2020-10-19 11:50:00,2.69419715876074
2020-10-19 12:00:00,2.723330789432
2020-10-19 12:10:00,2.72154562411718
2020-10-19 12:20:00,2.68757495052567
2020-10-19 12:30:00,2.68054498479576
2020-10-19 12:40:00,2.70449760202519
2020-10-19 12:50:00,2.80619981031913
2020-10-19 13:00:00,2.84854522019872
2020-10-19 13:10:00,2.86711365198703
2020-10-19 13:20:00,2.92754111409319
2020-10-19 13:30:00,2.91509483197567
2020-10-19 13:40:00,2.9792885755306
2020-10-19 13:50:00,2.96816734192588
2020-10-19 14:00:00,2.98127169732787
2020-10-19 14:10:00,2.9524058236912
2020-10-19 14:20:00,2.9373288832811
2020-10-19 14:30:00,3.05764425319109
2020-10-19 14:40:00,3.51567990818258
2020-10-19 14:50:00,3.24913479551026
2020-10-19 15:00:00,3.15785537937228
2020-10-19 15:10:00,3.09255508618098
2020-10-19 15:20:00,3.26680260776214
2020-10-19 15:30:00,3.36404651073697
2020-10-19 15:40:00,3.47879113109874
2020-10-19 15:50:00,3.56089902330051
2020-10-19 16:00:00,3.4643374738663
2020-10-19 16:10:00,3.42122216750332
2020-10-19 16:20:00,NA
2020-10-19 16:30:00,NA
2020-10-19 16:40:00,NA
2020-10-19 16:50:00,NA
2020-10-19 17:00:00,NA
2020-10-19 17:30:00,NA
2020-10-19 17:40:00,NA
2020-10-19 17:50:00,NA
2020-10-19 18:00:00,NA
2020-10-19 21:00:00,3.5558379331296
2020-10-19 21:10:00,3.63383039091022
2020-10-19 21:20:00,4.24295661468235
2020-10-19 21:30:00,4.75534163619224
2020-10-19 21:40:00,5.58021261404575
2020-10-19 21:50:00,5.70999402992377
2020-10-19 22:00:00,5.75286821348345
2020-10-19 22:10:00,5.86650542315225
2020-10-19 22:20:00,5.74583324086779
2020-10-19 22:30:00,5.71064893194832
2020-10-19 22:40:00,5.94478205848129
2020-10-19 22:50:00,5.42309788405975
2020-10-19 23:00:00,5.66853474812678
2020-10-19 23:10:00,5.59687174390795
2020-10-19 23:20:00,5.77566205247886
2020-10-19 23:30:00,5.78514677125483
2020-10-19 23:40:00,5.68663779217522
2020-10-19 23:50:00,5.76191573563011
2020-10-20 00:00:00,5.82708707817093
2020-10-20 00:10:00,5.74493105646014
2020-10-20 00:20:00,5.77803270139152
2020-10-20 00:30:00,5.91199463249085
2020-10-20 00:40:00,6.00251932521018
2020-10-20 00:50:00,6.18869354224231
2020-10-20 01:00:00,6.14810513257669
2020-10-20 01:10:00,6.29330873208962
2020-10-20 01:20:00,6.32537425664216
2020-10-20 01:30:00,6.10784377344454
